scientific_name,license,author,image_url,wikimedia_page
Tsuga heterophylla,CC-BY-2.0,Peter Stevens,https://upload.wikimedia.org/wikipedia/commons/d/d2/Tsuga_heterophylla_cone_Mt_Washington.jpg,https://commons.wikimedia.org/wiki/File%3ATsuga%20heterophylla%20cone%20Mt%20Washington.jpg
Tulbaghia violacea,CC-BY-2.0,Manuel Martín Vicente,https://upload.wikimedia.org/wikipedia/commons/9/95/Tulbaghia_violacea_subsp._violacea_%281%29.jpg,https://commons.wikimedia.org/wiki/File%3ATulbaghia%20violacea%20subsp.%20violacea%20%281%29.jpg
Tulipa,CC0,Dina L,https://upload.wikimedia.org/wikipedia/commons/9/9e/%D7%A6%D7%91%D7%A2%D7%95%D7%A0%D7%99%D7%9D.JPG,https://commons.wikimedia.org/wiki/File%3A%D7%A6%D7%91%D7%A2%D7%95%D7%A0%D7%99%D7%9D.JPG
Turbinicarpus pseudopectinatus,CC-BY-2.5-IT,Atawalpa,https://upload.wikimedia.org/wikipedia/commons/d/dc/Turbinicarpus_pseudopectinatus.JPG,https://commons.wikimedia.org/wiki/File%3ATurbinicarpus%20pseudopectinatus.JPG
Typha angustifolia,PD,Carl Axel Magnus Lindman,https://upload.wikimedia.org/wikipedia/commons/6/6c/Typha_angustifolia_nf.jpg,https://commons.wikimedia.org/wiki/File%3ATypha%20angustifolia%20nf.jpg
Typha latifolia,CC0,BotaFlo,https://upload.wikimedia.org/wikipedia/commons/c/c9/Phragmitetea_Salamanca_Tormes_2016-10-20.jpg,https://commons.wikimedia.org/wiki/File%3APhragmitetea%20Salamanca%20Tormes%202016-10-20.jpg
Typha minima,PD,Karelj,https://upload.wikimedia.org/wikipedia/commons/f/f5/Typha_minima_prg_1.jpg,https://commons.wikimedia.org/wiki/File%3ATypha%20minima%20prg%201.jpg
Typha orientalis,CC0,Fumikas_Sagisavas,https://upload.wikimedia.org/wikipedia/commons/6/63/Young_cattails.jpg,https://commons.wikimedia.org/wiki/File%3AYoung%20cattails.jpg
Ugni molinae,CC-BY-2.5,MPF,https://upload.wikimedia.org/wikipedia/commons/5/53/Ugni_molinae.jpg,https://commons.wikimedia.org/wiki/File%3AUgni%20molinae.jpg
Ulmus alata,CC0,Ronnie Nijboer,https://upload.wikimedia.org/wikipedia/commons/4/4d/Ulmus_alata_071007c.jpg,https://commons.wikimedia.org/wiki/File%3AUlmus%20alata%20071007c.jpg
Ulmus parvifolia,CC0,Ronnie Nijboer,https://upload.wikimedia.org/wikipedia/commons/4/44/RN_Ulmus_parvifolia_%28Hilversum%29.JPG,https://commons.wikimedia.org/wiki/File%3ARN%20Ulmus%20parvifolia%20%28Hilversum%29.JPG
Ulmus pumila,PD,Bogomolov.PL,https://upload.wikimedia.org/wikipedia/commons/c/c1/Ulmus_pumila_2.JPG,https://commons.wikimedia.org/wiki/File%3AUlmus%20pumila%202.JPG
Umbellularia californica,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/c/c6/Umbellularia_californica_02.jpg,https://commons.wikimedia.org/wiki/File%3AUmbellularia%20californica%2002.jpg
Urginea maritima,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/2/27/Drimia_maritima_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-277.jpg,https://commons.wikimedia.org/wiki/File%3ADrimia%20maritima%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-277.jpg
Urtica fissa,,,,
Utricularia vulgaris,PD,Veledan~commonswiki,https://upload.wikimedia.org/wikipedia/commons/e/e7/Uk_pond_bladderwort.jpg,https://commons.wikimedia.org/wiki/File%3AUk%20pond%20bladderwort.jpg
Vaccaria hispanica,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/1/12/Illustration_Vaccaria_hispanica0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Vaccaria%20hispanica0.jpg
Vaccaria segetalis,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/1/12/Illustration_Vaccaria_hispanica0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Vaccaria%20hispanica0.jpg
Vaccinium angustifolium,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/8/88/Vaccinium_angustifolium%2C_Pancake_Bay_PP.jpg,https://commons.wikimedia.org/wiki/File%3AVaccinium%20angustifolium%2C%20Pancake%20Bay%20PP.jpg
Vaccinium corymbosum,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/1/15/Blueberries.jpg,https://commons.wikimedia.org/wiki/File%3ABlueberries.jpg
Vaccinium microcarpum,PD,U.S. Department of Agriculture,https://upload.wikimedia.org/wikipedia/commons/8/89/20121015-FS-UNK-0009_%288090982330%29.jpg,https://commons.wikimedia.org/wiki/File%3A20121015-FS-UNK-0009%20%288090982330%29.jpg
Vaccinium ovatum,PD,Gordon Leppig  Andrea J. Pickart,https://upload.wikimedia.org/wikipedia/commons/7/77/Vacciniumovatum.jpg,https://commons.wikimedia.org/wiki/File%3AVacciniumovatum.jpg
Vaccinium oxycoccus,CC0,Industrees,https://upload.wikimedia.org/wikipedia/commons/0/09/Close-up_of_the_association_Erico-Sphagnetum_magellanici.jpg,https://commons.wikimedia.org/wiki/File%3AClose-up%20of%20the%20association%20Erico-Sphagnetum%20magellanici.jpg
Vaccinium spp. Section Cyanococcus,,,,
Vaccinium vitis-idaea,PD,Bergsten,https://upload.wikimedia.org/wikipedia/commons/f/f1/Vaccinium_vitis-idaea_20060824_003.jpg,https://commons.wikimedia.org/wiki/File%3AVaccinium%20vitis-idaea%2020060824%20003.jpg
Valerianella locusta,PD,Adolphe Millot,https://upload.wikimedia.org/wikipedia/commons/b/bc/Adolphe_Millot_mache.jpg,https://commons.wikimedia.org/wiki/File%3AAdolphe%20Millot%20mache.jpg
Vanilla planifolia,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/4/40/Vanilla_planifolia_1.jpg,https://commons.wikimedia.org/wiki/File%3AVanilla%20planifolia%201.jpg
Vauquelinia californica,PD,U.S. Geological Survey,https://upload.wikimedia.org/wikipedia/commons/3/30/Vauquelinia_californica_range_map.png,https://commons.wikimedia.org/wiki/File%3AVauquelinia%20californica%20range%20map.png
Verbascum nigrum,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/1/1d/20190717Verbascum_nigrum2.jpg,https://commons.wikimedia.org/wiki/File%3A20190717Verbascum%20nigrum2.jpg
Verbascum phoeniceum,PD,Karelj,https://upload.wikimedia.org/wikipedia/commons/a/ae/Divizna_brun%C3%A1tn%C3%A1.jpg,https://commons.wikimedia.org/wiki/File%3ADivizna%20brun%C3%A1tn%C3%A1.jpg
Verbascum thapsus,CC-BY-3.0,MJJR,https://upload.wikimedia.org/wikipedia/commons/3/33/Koningskaars_R01.jpg,https://commons.wikimedia.org/wiki/File%3AKoningskaars%20R01.jpg
Verbena bonariensis,CC-BY-2.0,frank wouters,https://upload.wikimedia.org/wikipedia/commons/e/e0/Verbena_bonariensis.jpg,https://commons.wikimedia.org/wiki/File%3AVerbena%20bonariensis.jpg
Verbena canadensis 'Rosea',,,,
Verbena hastata,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/8/87/Verbena_hastata%2C_2013-08-14%2C_Schenley_Park.jpg,https://commons.wikimedia.org/wiki/File%3AVerbena%20hastata%2C%202013-08-14%2C%20Schenley%20Park.jpg
Verbena hybrida,PD,Henry G. Gilbert Nursery and Seed Trade Catalog Collection.; Miss C.H. Lippincott (Firm),https://upload.wikimedia.org/wikipedia/commons/3/30/Lippincott_seeds_%2815750730974%29.jpg,https://commons.wikimedia.org/wiki/File%3ALippincott%20seeds%20%2815750730974%29.jpg
Verbena officinalis,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/a/a3/Verbena_officinalis_RF.jpg,https://commons.wikimedia.org/wiki/File%3AVerbena%20officinalis%20RF.jpg
Verbena peruviana,CC-BY-2.0,https://www.flickr.com/people/43206694@N03,https://upload.wikimedia.org/wikipedia/commons/a/a2/Glandularia_peruviana.jpg,https://commons.wikimedia.org/wiki/File%3AGlandularia%20peruviana.jpg
Verbena rigida,CC-BY-2.0,Dick Culbert,https://upload.wikimedia.org/wikipedia/commons/6/6d/Verbena_rigida_%288726586459%29.jpg,https://commons.wikimedia.org/wiki/File%3AVerbena%20rigida%20%288726586459%29.jpg
Vernonia amygdalina Delile,,,,
Veronica austriaca,CC0,Cultureel_Gelderlandaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/8/88/Medicagini-Avenetum_pubescentis.jpg,https://commons.wikimedia.org/wiki/File%3AMedicagini-Avenetum%20pubescentis.jpg
Veronica gentianoides,CC-BY-4.0,MOs810,https://upload.wikimedia.org/wikipedia/commons/2/22/Zoobatanic_gareden%2C_Zielona_G%C3%B3ra%2C_Veronica_gentianoides_I.jpg,https://commons.wikimedia.org/wiki/File%3AZoobatanic%20gareden%2C%20Zielona%20G%C3%B3ra%2C%20Veronica%20gentianoides%20I.jpg
Veronica longifolia,CC0,%D0%98%D1%80%D0%B8%D0%BD%D0%B0%D0%AF,https://upload.wikimedia.org/wikipedia/commons/8/8e/%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D1%86%D0%B2%D0%B5%D1%82%D1%91%D1%82_%28%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%29.jpg,https://commons.wikimedia.org/wiki/File%3A%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0%20%D1%86%D0%B2%D0%B5%D1%82%D1%91%D1%82%20%28%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%29.jpg
Veronica peduncularis,CC-BY-4.0,Павлик Лисицын,https://upload.wikimedia.org/wikipedia/commons/1/1b/Veronica_peduncularis_104230635.jpg,https://commons.wikimedia.org/wiki/File%3AVeronica%20peduncularis%20104230635.jpg
Veronica prostrata,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/0/05/Veronica_prostrata_RF.jpg,https://commons.wikimedia.org/wiki/File%3AVeronica%20prostrata%20RF.jpg
Veronica spicata,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/4/4d/Veronica_spicata_RF.jpg,https://commons.wikimedia.org/wiki/File%3AVeronica%20spicata%20RF.jpg
Veronicastrum stenostachyum subsp. plukenetii,,,,
Veronicastrum virginicum,CC-BY-3.0,Crazytwoknobsaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/a/ac/CulversRoot.jpg,https://commons.wikimedia.org/wiki/File%3ACulversRoot.jpg
Viburnum carlesii,CC0,Dan Keck,https://upload.wikimedia.org/wikipedia/commons/d/d0/Koreanspice_Viburnum_%2829474282028%29.jpg,https://commons.wikimedia.org/wiki/File%3AKoreanspice%20Viburnum%20%2829474282028%29.jpg
Viburnum dentatum,CC-BY-3.0-US,"Ted Bodner, Southern Weed Science Society/James H. Miller, USDA Forest Service",https://upload.wikimedia.org/wikipedia/commons/9/95/Viburnum_dentatum_flowers.jpg,https://commons.wikimedia.org/wiki/File%3AViburnum%20dentatum%20flowers.jpg
Viburnum dilatatum,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/2/25/Viburnum_dilatatum_-_J._C._Raulston_Arboretum_-_DSC06255.JPG,https://commons.wikimedia.org/wiki/File%3AViburnum%20dilatatum%20-%20J.%20C.%20Raulston%20Arboretum%20-%20DSC06255.JPG
Viburnum lantana,CC-BY-2.5,Opioła Jerzy,https://upload.wikimedia.org/wikipedia/commons/b/b7/Viburnum_lantana_a1.jpg,https://commons.wikimedia.org/wiki/File%3AViburnum%20lantana%20a1.jpg
Viburnum lentago,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/a/a7/Viburnum_lentago_NRCS-006.jpg,https://commons.wikimedia.org/wiki/File%3AViburnum%20lentago%20NRCS-006.jpg
Viburnum macrocephalum,CC-BY-3.0,JoJan,https://upload.wikimedia.org/wikipedia/commons/a/aa/Isola_Bella_%2896%29.JPG,https://commons.wikimedia.org/wiki/File%3AIsola%20Bella%20%2896%29.JPG
Viburnum nudum 'Brandywine',CC-BY-2.0,cultivar413,https://upload.wikimedia.org/wikipedia/commons/f/f9/Chicago_Botanic_Gdn%2C_Regenstein_Learning_Campus%2C_180721_040_Platycodon_grandiflorus%27Hakone_Blue%27%2C_Stachys_byzantina_%27Big_Ears%27%2C_Physocarpus_Ginger_Wine%E2%84%A2%2C_Viburnum_nudum_Brandywine%E2%84%A2.jpg,https://commons.wikimedia.org/wiki/File%3AChicago%20Botanic%20Gdn%2C%20Regenstein%20Learning%20Campus%2C%20180721%20040%20Platycodon%20grandiflorus%27Hakone%20Blue%27%2C%20Stachys%20byzantina%20%27Big%20Ears%27%2C%20Physocarpus%20Ginger%20Wine%E2%84%A2%2C%20Viburnum%20nudum%20Brandywine%E2%84%A2.jpg
Viburnum pragense,PD,"I.S%C3%A1%C4%8Dek,_senior",https://upload.wikimedia.org/wikipedia/commons/c/ca/Brno_Komin_12_2.JPG,https://commons.wikimedia.org/wiki/File%3ABrno%20Komin%2012%202.JPG
Viburnum prunifolium,PD,Robert H. Mohlenbrock. USDA SCS,https://upload.wikimedia.org/wikipedia/commons/7/71/Viburnum_prunifolium_USDA1.jpg,https://commons.wikimedia.org/wiki/File%3AViburnum%20prunifolium%20USDA1.jpg
Viburnum sargentii,CC-BY-4.0,Lee in-hee,https://upload.wikimedia.org/wikipedia/commons/1/1d/Viburnum_opulus_subsp._calvescens_%28fruit%29.jpg,https://commons.wikimedia.org/wiki/File%3AViburnum%20opulus%20subsp.%20calvescens%20%28fruit%29.jpg
Viburnum sieboldii,,,,
Viburnum suspensum,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/c/ca/Viburnum_suspensum_-_J._C._Raulston_Arboretum_-_DSC06248.JPG,https://commons.wikimedia.org/wiki/File%3AViburnum%20suspensum%20-%20J.%20C.%20Raulston%20Arboretum%20-%20DSC06248.JPG
Viburnum tinus,PD,Giuseppe Frizzi,https://upload.wikimedia.org/wikipedia/commons/2/23/Dettaglio_-_Caprifoliaceae_Viburnum_tinus_Lin._Erbario_Frizzi_Perugia_n._1221.jpg,https://commons.wikimedia.org/wiki/File%3ADettaglio%20-%20Caprifoliaceae%20Viburnum%20tinus%20Lin.%20Erbario%20Frizzi%20Perugia%20n.%201221.jpg
Viburnum trilobum,PD,U.S. Geological Survey,https://upload.wikimedia.org/wikipedia/commons/8/81/Viburnum_opulus_americanum_range_map_3.png,https://commons.wikimedia.org/wiki/File%3AViburnum%20opulus%20americanum%20range%20map%203.png
Viburnum × burkwoodii,CC0,MartinThoma,https://upload.wikimedia.org/wikipedia/commons/4/41/Viiburnum-x-burkwoodi-1.jpg,https://commons.wikimedia.org/wiki/File%3AViiburnum-x-burkwoodi-1.jpg
Viburnum × carlcephalum,CC-BY-4.0,Dguendelaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/9/90/Berlin-Dahlem%2C_botanischer_Garten%2C_Viburnum_carlcephalum.JPG,https://commons.wikimedia.org/wiki/File%3ABerlin-Dahlem%2C%20botanischer%20Garten%2C%20Viburnum%20carlcephalum.JPG
Vigna angularis,CC-BY-2.0,Richard West,https://upload.wikimedia.org/wikipedia/commons/f/f6/Azuki_beans_texture.jpg,https://commons.wikimedia.org/wiki/File%3AAzuki%20beans%20texture.jpg
Vigna radiata,CC0,pics_pd,https://upload.wikimedia.org/wikipedia/commons/0/08/Young_mung_bean_sprouts.jpg,https://commons.wikimedia.org/wiki/File%3AYoung%20mung%20bean%20sprouts.jpg
Vigna unguiculata,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/9/96/BlackeyeBean.jpg,https://commons.wikimedia.org/wiki/File%3ABlackeyeBean.jpg
Villadia batesii,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/5/5c/Villadia_batesii_-_Botanical_Garden_in_Kaisaniemi%2C_Helsinki_-_DSC03710.JPG,https://commons.wikimedia.org/wiki/File%3AVilladia%20batesii%20-%20Botanical%20Garden%20in%20Kaisaniemi%2C%20Helsinki%20-%20DSC03710.JPG
Vinca difformis,PD,Javier_martin,https://upload.wikimedia.org/wikipedia/commons/7/76/Vinca_difformis_EnfoqueFlor_2011-3-20_SierraMadrona.jpg,https://commons.wikimedia.org/wiki/File%3AVinca%20difformis%20EnfoqueFlor%202011-3-20%20SierraMadrona.jpg
Vinca major 'Variegata',CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/f/f9/20150331Vinca_major_%27Variegata%27%2C_Hockenheim.jpg,https://commons.wikimedia.org/wiki/File%3A20150331Vinca%20major%20%27Variegata%27%2C%20Hockenheim.jpg
Vinca major,CC-BY-4.0,Daniel Cahen,https://upload.wikimedia.org/wikipedia/commons/0/0e/Vinca_major_122984532.jpg,https://commons.wikimedia.org/wiki/File%3AVinca%20major%20122984532.jpg
Vinca minor,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/7/75/20130421Vinca_minor1.jpg,https://commons.wikimedia.org/wiki/File%3A20130421Vinca%20minor1.jpg
Viola cornuta 'Four Seasons',,,,
Viola cornuta,CC-BY-3.0,Xemenendura,https://upload.wikimedia.org/wikipedia/commons/4/46/Viola_cornuta_pineta.JPG,https://commons.wikimedia.org/wiki/File%3AViola%20cornuta%20pineta.JPG
Viola odorata,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/f/f2/20130407Viola_odorata1.jpg,https://commons.wikimedia.org/wiki/File%3A20130407Viola%20odorata1.jpg
Viola sororia,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/3/30/Viola_sororia.jpg,https://commons.wikimedia.org/wiki/File%3AViola%20sororia.jpg
Viola tricolor,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/d/d4/20180612Viola_tricolor2.jpg,https://commons.wikimedia.org/wiki/File%3A20180612Viola%20tricolor2.jpg
Viola verecunda,PD,Fornax,https://upload.wikimedia.org/wikipedia/commons/5/57/Viola_stagnina2_eF.jpg,https://commons.wikimedia.org/wiki/File%3AViola%20stagnina2%20eF.jpg
Viola × wittrockiana,CC-BY-4.0,Abraham,https://upload.wikimedia.org/wikipedia/commons/8/8b/20240513_Garden_pansy_Fio%C5%82ek_ogrodowy_Bratek_Viola_%C3%97wittrockiana_Piotrowicka_Epione_Katowice_y.jpg,https://commons.wikimedia.org/wiki/File%3A20240513%20Garden%20pansy%20Fio%C5%82ek%20ogrodowy%20Bratek%20Viola%20%C3%97wittrockiana%20Piotrowicka%20Epione%20Katowice%20y.jpg
Vitex agnus-castus,CC-BY-4.0,spencersloth,https://upload.wikimedia.org/wikipedia/commons/0/02/Vitex_agnus-castus_76586598.jpg,https://commons.wikimedia.org/wiki/File%3AVitex%20agnus-castus%2076586598.jpg
Vitex negundo 'Heterophylla',,,,
Vitex negundo,CC-BY-2.5,Doronenko,https://upload.wikimedia.org/wikipedia/commons/7/76/Vitex_negundo_leaves.jpg,https://commons.wikimedia.org/wiki/File%3AVitex%20negundo%20leaves.jpg
Vitex trifolia,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/7/74/Trifoliate_leaves_of_Vitex_trifolia_in_Hirakubo%2C_Ishigaki_Island.jpg,https://commons.wikimedia.org/wiki/File%3ATrifoliate%20leaves%20of%20Vitex%20trifolia%20in%20Hirakubo%2C%20Ishigaki%20Island.jpg
Vitis rotundifolia,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/8/8b/Vitis_rotundifolia.jpg,https://commons.wikimedia.org/wiki/File%3AVitis%20rotundifolia.jpg
Vitis vinifera,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/e/e4/Vitis_vinifera_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-145.jpg,https://commons.wikimedia.org/wiki/File%3AVitis%20vinifera%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-145.jpg
Vriesea poelmanii,,,,
Washingtonia filifera,CC-BY-4.0,YG1,https://upload.wikimedia.org/wikipedia/commons/9/9f/Gaziantep%27te_peyzaj_olarak_kullan%C4%B1lan_palmiye_a%C4%9Fa%C3%A7lar%C4%B1.IMG_2675.jpg,https://commons.wikimedia.org/wiki/File%3AGaziantep%27te%20peyzaj%20olarak%20kullan%C4%B1lan%20palmiye%20a%C4%9Fa%C3%A7lar%C4%B1.IMG%202675.jpg
Washingtonia robusta,CC0,stekkelpak,https://upload.wikimedia.org/wikipedia/commons/c/ce/2022-02-20_Washingtonia_robusta%2C_Las_Flores%2C_Todos_Santos%2C_Baja_California_Sur%2C_Mexico.jpg,https://commons.wikimedia.org/wiki/File%3A2022-02-20%20Washingtonia%20robusta%2C%20Las%20Flores%2C%20Todos%20Santos%2C%20Baja%20California%20Sur%2C%20Mexico.jpg
Wedelia trilobata,CC0,Wiki_Farazi,https://upload.wikimedia.org/wikipedia/commons/4/4b/Sphagneticola_trilobata_at_Elmina_West_in_Seksyen_U15%2C_Shah_Alam_20231126_102609.jpg,https://commons.wikimedia.org/wiki/File%3ASphagneticola%20trilobata%20at%20Elmina%20West%20in%20Seksyen%20U15%2C%20Shah%20Alam%2020231126%20102609.jpg
Weigela florida 'Red Prince',PD,"I.S%C3%A1%C4%8Dek,_senior",https://upload.wikimedia.org/wikipedia/commons/0/08/Weigela9382.JPG,https://commons.wikimedia.org/wiki/File%3AWeigela9382.JPG
Weigela florida,CC-BY-4.0,Suhayl091action=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/a/ab/Weigela_flower.jpg,https://commons.wikimedia.org/wiki/File%3AWeigela%20flower.jpg
Wisteria floribunda,CC-BY-4.0,Abraham,https://upload.wikimedia.org/wikipedia/commons/1/18/20240410_glicynia_japo%C5%84ska_Wisteria_floribunda_Bytom_Poland.jpg,https://commons.wikimedia.org/wiki/File%3A20240410%20glicynia%20japo%C5%84ska%20Wisteria%20floribunda%20Bytom%20Poland.jpg
Wisteria sinensis,PD,Abraham Jacobus Wendel,https://upload.wikimedia.org/wikipedia/commons/2/22/WitteHeinrichFlora1868-011-Wisteria_sinensis.png,https://commons.wikimedia.org/wiki/File%3AWitteHeinrichFlora1868-011-Wisteria%20sinensis.png
Wisteria venusta,CC-BY-2.0,Wendy Cutler,https://upload.wikimedia.org/wikipedia/commons/e/e7/20100509_Sissinghurst_WisteriaVenusta_Cutler_P1020502_%284599856702%29.jpg,https://commons.wikimedia.org/wiki/File%3A20100509%20Sissinghurst%20WisteriaVenusta%20Cutler%20P1020502%20%284599856702%29.jpg
Wodyetia bifurcata,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/a/a0/Starr_070124-3928_Wodyetia_bifurcata.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20070124-3928%20Wodyetia%20bifurcata.jpg
× Citrofortunella microcarpa,CC0,Wiki_Farazi,https://upload.wikimedia.org/wikipedia/commons/7/7e/Limau_Kesturi_2.jpg,https://commons.wikimedia.org/wiki/File%3ALimau%20Kesturi%202.jpg
× Graptosedum 'California Sunset',,,,
× Graptoveria 'A Grim One',,,,
× Graptoveria 'Debbie',CC-BY-2.0,stephen boisvert,https://upload.wikimedia.org/wikipedia/commons/e/e1/Unidentified_Succulents_-_Graptoveria_Debbie._%286034784436%29.jpg,https://commons.wikimedia.org/wiki/File%3AUnidentified%20Succulents%20-%20Graptoveria%20Debbie.%20%286034784436%29.jpg
× Graptoveria 'Douglas Huth',,,,
× Graptoveria 'Fanfare',,,,
× Graptoveria 'Gilva',,,,
× Graptoveria 'Opalina',CC-BY-2.0,cultivar413,https://upload.wikimedia.org/wikipedia/commons/5/5b/190823_015_Encinitas_CA%2C_San_Diego_Bot_Gdn_-_Entrance_Booth%2C_Kalanchoe_luciae%2C_x_Graptoveria_%27Opalina%27%2C_Kalanchoe_tomentosa_Panda_Plant.jpg,https://commons.wikimedia.org/wiki/File%3A190823%20015%20Encinitas%20CA%2C%20San%20Diego%20Bot%20Gdn%20-%20Entrance%20Booth%2C%20Kalanchoe%20luciae%2C%20x%20Graptoveria%20%27Opalina%27%2C%20Kalanchoe%20tomentosa%20Panda%20Plant.jpg
× Graptoveria 'Silver star',,,,
× Graptoveria 'Titubans',CC-BY-2.0,stephen boisvert,https://upload.wikimedia.org/wikipedia/commons/1/19/Graptoveria_Titubans%3F_%284687635251%29.jpg,https://commons.wikimedia.org/wiki/File%3AGraptoveria%20Titubans%3F%20%284687635251%29.jpg
× Pachyveria 'Powder Puff',,,,
Xeranthemum annuum,CC0,Rijksmuseum,https://upload.wikimedia.org/wikipedia/commons/7/7c/Blauwe_strobloem_%28Catananche_caerulea%29_Strooy_Bloeme._Ptarmica_Austriaca._Immortelle._%28titel_op_object%29%2C_RP-T-BR-2017-1-10-63.jpg,https://commons.wikimedia.org/wiki/File%3ABlauwe%20strobloem%20%28Catananche%20caerulea%29%20Strooy%20Bloeme.%20Ptarmica%20Austriaca.%20Immortelle.%20%28titel%20op%20object%29%2C%20RP-T-BR-2017-1-10-63.jpg
